,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20150713 14:09:39:538,-64,11.1,0.0,83.12,32.96503,-117.064285,6.276472,true,3,18,5.36,214.36,6.82,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:39:736,-62,11.1,0.0,83.14,32.965023,-117.064285,6.347354,true,3,18,4.85,214.4,6.08,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:39:993,-64,11.1,0.0,83.21,32.965,-117.06429,6.40207,true,3,18,4.1,214.28,6.2,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:40:509,-65,11.1,0.0,83.19,32.96498,-117.06431,6.3888183,true,3,18,3.61,214.06,5.88,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:40:773,-72,11.1,0.0,83.2,32.964962,-117.06433,6.39578,true,3,18,2.95,213.98999,6.78,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:40:873,-61,11.1,0.0,83.19,32.964962,-117.06433,6.39578,true,3,18,2.69,213.92,6.93,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:41:080,-63,11.1,0.0,83.17,32.964954,-117.06433,6.4401555,true,3,18,2.46,213.83,7.04,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:41:281,-64,11.1,0.0,83.17,32.964943,-117.06435,6.4764957,true,3,18,2.26,213.67,7.01,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:41:379,-63,11.1,0.0,83.14,32.964935,-117.06435,6.4847593,true,3,18,2.17,213.61,6.81,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:41:504,-63,11.1,0.0,83.13,32.964935,-117.06435,6.4847593,true,3,18,2.08,213.55,6.5,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:41:877,-71,11.1,0.0,83.06,32.964916,-117.06437,6.5099387,true,3,18,2.16,213.36,6.49,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:41:955,-66,11.1,0.0,83.02,32.964905,-117.06437,6.5490837,true,3,18,2.16,213.37,6.5,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:42:055,-67,11.1,0.0,83.04,32.964905,-117.06437,6.5490837,true,3,18,1.96,213.36,6.17,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:42:361,-69,11.1,0.0,83.04,32.964886,-117.064384,6.526446,true,3,18,1.97,213.29001,6.59,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:42:564,-62,11.1,0.0,83.11,32.964878,-117.0644,6.5130334,true,3,18,2.27,213.35,7.2,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:43:061,-65,11.1,0.0,83.08,32.96486,-117.06441,6.540344,true,3,18,1.65,213.31,6.76,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:43:334,-67,11.1,0.0,83.06,32.96484,-117.06444,6.568143,true,3,18,1.92,213.37,6.81,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:43:936,-64,11.1,0.0,83.06,32.964806,-117.06445,6.576397,true,3,18,1.37,214.1,7.24,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:44:344,-67,11.1,0.0,83.07,32.964798,-117.06446,6.6180964,true,3,18,0.47,213.86,6.95,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:44:735,-64,11.1,0.0,83.11,32.96478,-117.064476,6.5929203,true,3,18,1.34,213.67,7.43,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:44:917,-68,11.1,0.0,83.06,32.964767,-117.06449,6.5870857,true,3,18,1.37,213.7,6.83,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:45:613,-66,11.1,0.0,83.1,32.96473,-117.064514,6.6069355,true,3,18,2.09,213.93,7.31,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:45:894,-59,11.1,0.0,83.1,32.96472,-117.06453,6.5818005,true,3,18,1.83,214.03,7.23,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:45:996,-63,11.1,0.0,83.1,32.96471,-117.06453,6.600947,true,3,18,1.68,213.89,7.49,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:46:197,-67,11.1,0.0,83.07,32.9647,-117.06454,6.5734315,true,3,18,0.9,213.64,7.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:46:595,-60,11.1,0.0,83.11,32.96468,-117.06455,6.590637,true,3,18,1.55,213.55,7.75,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:46:794,-67,11.1,0.0,83.11,32.96467,-117.06457,6.607458,true,3,18,1.39,213.54001,7.64,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:46:995,-57,11.1,0.0,83.13,32.96466,-117.06457,6.6051044,true,3,18,1.79,213.54001,7.45,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:47:072,-65,11.1,0.0,83.1,32.96466,-117.06457,6.6051044,true,3,18,1.95,213.57,7.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:47:275,-56,11.1,0.0,83.09,32.96465,-117.064575,6.602825,true,3,18,1.73,213.65,7.46,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:47:675,-63,11.1,0.0,83.1,32.96463,-117.06459,6.575234,true,3,18,1.81,213.88,7.75,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:47:791,-58,11.1,0.0,83.09,32.96462,-117.064606,6.592154,true,3,18,1.76,213.92,8.22,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:47:973,-62,11.1,0.0,83.11,32.96462,-117.064606,6.5498857,true,3,18,1.92,214.0,8.06,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:48:379,-60,11.1,0.0,83.13,32.96459,-117.06463,6.611278,true,3,18,1.96,214.2,8.2,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:48:758,-77,11.1,0.0,83.09,32.96457,-117.064644,6.6051044,true,3,18,1.38,214.23999,7.38,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:49:381,-60,11.1,0.0,83.05,32.96454,-117.06467,6.618912,true,3,18,1.3,214.16,7.13,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:49:563,-69,11.1,0.0,83.06,32.964527,-117.06467,6.589029,true,3,18,1.33,214.01999,7.82,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:49:634,-57,11.1,0.0,83.08,32.964527,-117.06467,6.589029,true,3,18,1.23,213.95,7.96,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:49:943,-55,11.1,0.0,83.03,32.964508,-117.06468,6.611278,true,3,18,1.56,214.12,7.64,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:50:135,-58,11.1,0.0,83.05,32.9645,-117.06469,6.6611185,true,3,18,1.65,214.28,7.35,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:50:337,-63,11.1,0.0,82.99,32.96449,-117.064705,6.6273446,true,3,18,1.44,214.25,7.03,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:50:632,-68,11.1,0.0,83.04,32.964478,-117.064705,6.6451335,true,3,18,1.51,214.17,7.39,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:50:839,-70,11.1,0.0,83.03,32.964466,-117.06472,6.6451335,true,3,18,1.74,214.54001,8.1,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:51:014,-65,11.1,0.0,83.04,32.96446,-117.06472,6.6144085,true,3,18,1.52,215.83,7.99,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:51:620,-64,11.1,0.0,83.1,32.964428,-117.06474,6.635782,true,3,18,2.23,224.16,7.83,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:51:729,-62,11.1,0.0,83.12,32.964428,-117.06474,6.593641,true,3,18,2.19,225.94,8.09,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:51:816,-74,11.1,0.0,83.13,32.964417,-117.06476,6.6316967,true,3,18,2.25,227.52,8.58,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:51:913,-70,11.1,0.0,83.2,32.964417,-117.06476,6.581565,true,3,18,2.13,229.22,8.88,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:52:133,-54,11.1,0.0,83.25,32.964405,-117.06476,6.504291,true,3,18,1.8,232.48,9.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:52:226,-63,11.1,0.0,83.24,32.964397,-117.064766,6.578518,true,3,18,1.74,233.79,9.69,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:52:411,-54,11.1,0.0,83.21,32.964386,-117.06478,6.552313,true,3,18,1.26,236.63,9.62,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:52:600,-54,11.1,0.0,83.22,32.96438,-117.06478,6.550763,true,3,18,0.9,239.32,9.89,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:52:795,-60,11.1,0.0,83.25,32.96437,-117.0648,6.504806,true,3,18,0.76,241.86,10.08,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:52:998,-54,11.1,0.0,83.24,32.964363,-117.064804,6.5014534,true,3,18,0.43,244.41,10.63,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:53:296,-58,11.1,0.0,83.22,32.96435,-117.064804,6.476519,true,3,18,0.24,247.86,10.03,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:53:579,-70,11.1,0.0,83.2,32.964336,-117.064835,6.3876204,true,3,18,-0.55,252.72,11.18,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:53:881,-63,11.1,0.0,83.1,32.96433,-117.06485,6.3282304,true,3,18,-1.63,258.2,11.07,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:54:077,-65,11.1,0.0,83.1,32.96432,-117.06486,6.3079076,true,3,18,-2.53,261.78998,11.35,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:54:493,-63,11.1,0.0,83.09,32.964306,-117.06487,6.287973,true,3,18,-3.14,269.22,11.3,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:54:677,-64,11.1,0.0,83.05,32.964306,-117.06489,6.241354,true,3,18,-2.94,271.31,12.15,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:54:772,-61,11.1,0.0,83.05,32.9643,-117.064896,6.275484,true,3,18,-2.93,271.78998,12.46,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:54:967,-66,11.0,0.0,83.06,32.96429,-117.06491,6.2657323,true,3,18,-3.13,272.35,12.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:55:162,-65,11.0,0.0,83.05,32.964287,-117.064926,6.259401,true,3,18,-4.21,272.08002,10.95,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:55:362,-59,11.1,0.0,83.1,32.964287,-117.06493,6.2909613,true,3,18,-5.71,270.95,10.24,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:55:584,-62,11.1,0.0,83.08,32.96428,-117.06495,6.359473,true,3,18,-6.29,269.72998,9.83,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:55:762,-61,11.1,0.0,83.1,32.964275,-117.064964,6.378973,true,3,18,-5.59,268.8,9.51,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:55:961,-64,11.1,0.0,83.13,32.96427,-117.06497,6.4481006,true,3,18,-4.56,268.22,9.26,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:56:035,-63,11.1,0.0,83.11,32.96427,-117.06497,6.4481006,true,3,18,-4.28,268.05,9.06,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:56:472,-60,11.1,0.0,83.16,32.964268,-117.065,6.512158,true,3,18,-2.54,267.61,9.06,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:56:635,-62,11.1,0.0,83.16,32.964268,-117.06501,6.529387,true,3,18,-2.88,267.46002,8.55,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:56:834,-57,11.1,0.0,83.18,32.964264,-117.065025,6.537316,true,3,18,-2.99,267.3,7.66,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:57:045,-66,11.1,0.0,83.17,32.96426,-117.06504,6.577735,true,3,18,-3.32,267.16998,8.43,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:57:236,-57,11.1,0.0,83.21,32.964256,-117.06505,6.525067,true,3,18,-3.37,267.03998,8.45,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:57:324,-67,11.1,0.0,83.2,32.964256,-117.06505,6.505398,true,3,18,-3.36,266.99,8.43,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:57:570,-57,11.1,0.0,83.17,32.964256,-117.06506,6.5611734,true,3,18,-3.66,266.93,8.84,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:57:736,-54,11.1,0.0,83.12,32.964252,-117.06509,6.5483584,true,3,18,-3.45,266.87,8.32,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:57:932,-56,11.1,0.0,83.08,32.964252,-117.0651,6.5833507,true,3,18,-3.23,266.74,8.16,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:58:216,-63,11.1,0.0,83.12,32.96425,-117.065125,6.6453967,true,3,18,-3.75,266.66998,7.87,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:58:553,-54,11.1,0.0,83.11,32.96425,-117.06514,6.6644278,true,3,18,-4.15,266.53,7.4,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:58:613,-59,11.1,0.0,83.1,32.96425,-117.065155,6.6644278,true,3,18,-4.24,266.47998,7.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:58:796,-55,11.1,0.0,83.0,32.964245,-117.06516,6.6743464,true,3,18,-4.09,266.41,6.88,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:59:000,-57,11.1,0.0,83.07,32.964245,-117.06518,6.6743464,true,3,18,-4.04,266.41,7.54,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:59:195,-55,11.1,0.0,83.15,32.96424,-117.06519,6.657094,true,3,18,-4.23,266.43,8.46,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:59:430,-62,11.1,0.0,83.19,32.96424,-117.0652,6.644592,true,3,18,-3.97,266.47998,8.53,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:59:594,-60,11.1,0.0,83.17,32.964237,-117.06523,6.704103,true,3,18,-3.99,266.51,8.13,15,225,1,3,21,3,false,2,0,0.4
20150713 14:09:59:988,-60,11.1,0.0,83.08,32.964233,-117.065254,6.725214,true,3,18,-3.68,266.33002,7.29,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:00:187,-63,11.1,0.0,83.11,32.964233,-117.06527,6.6954613,true,3,18,-3.5,266.27002,7.26,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:00:278,-57,11.1,0.0,83.11,32.964233,-117.06527,6.6954613,true,3,18,-3.44,266.3,7.31,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:00:504,-63,11.1,0.0,83.13,32.96423,-117.065285,6.7066684,true,3,18,-3.64,266.34,7.58,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:00:679,-56,11.1,0.0,83.18,32.96423,-117.06529,6.707973,true,3,18,-3.73,266.31,7.53,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:00:876,-66,11.1,0.0,83.18,32.964226,-117.06531,6.6795583,true,3,18,-3.62,266.32,7.26,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:00:979,-59,11.1,0.0,83.16,32.964226,-117.06532,6.709292,true,3,18,-3.52,266.33002,7.16,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:01:076,-57,11.1,0.0,83.16,32.964226,-117.06532,6.709292,true,3,18,-3.57,266.31,6.9,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:01:155,-66,11.1,0.0,83.15,32.964226,-117.06533,6.6894693,true,3,18,-3.37,266.33002,6.82,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:01:359,-57,11.1,0.0,83.17,32.964226,-117.06536,6.683622,true,3,18,-3.58,266.33002,7.22,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:01:584,-58,11.1,0.0,83.21,32.964222,-117.06537,6.6935267,true,3,18,-3.49,266.35,7.87,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:01:765,-61,11.1,0.0,83.27,32.964222,-117.065384,6.6426272,true,3,18,-3.28,266.4,8.14,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:01:954,-63,11.1,0.0,83.27,32.96422,-117.0654,6.6539087,true,3,18,-3.4,266.45,8.18,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:02:158,-62,11.1,0.0,83.23,32.96422,-117.06541,6.6539087,true,3,18,-3.6,266.47998,8.1,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:02:359,-63,11.1,0.0,83.23,32.964214,-117.06542,6.6552987,true,3,18,-3.43,266.55,8.02,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:02:512,-62,11.1,0.0,83.26,32.964214,-117.06542,6.6552987,true,3,18,-3.4,266.55,8.15,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:02:854,-64,11.1,0.0,83.22,32.96421,-117.065445,6.6539087,true,3,18,-3.64,266.69,7.85,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:03:042,-69,11.1,0.0,83.22,32.96421,-117.06546,6.644005,true,3,18,-3.86,266.69,8.07,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:03:336,-64,11.1,0.0,83.27,32.964207,-117.0655,6.652533,true,3,18,-3.77,266.66,8.89,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:03:508,-66,11.1,0.0,83.27,32.964207,-117.0655,6.652533,true,3,18,-3.85,266.59,8.88,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:03:575,-65,11.1,0.0,83.26,32.964207,-117.06551,6.687817,true,3,18,-3.83,266.6,8.45,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:03:816,-66,11.1,0.0,83.26,32.964203,-117.06552,6.687817,true,3,18,-3.56,266.38,7.46,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:04:022,-66,11.1,0.0,83.28,32.964203,-117.06554,6.6595573,true,3,18,-3.23,266.15,7.94,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:04:226,-69,11.1,0.0,83.28,32.9642,-117.06555,6.702037,true,3,18,-3.37,266.03998,7.87,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:04:620,-69,11.1,0.0,83.34,32.964195,-117.065575,6.6419272,true,3,18,-2.16,266.15,8.79,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:05:106,-70,11.1,0.0,83.38,32.96419,-117.065605,6.6320515,true,3,18,-2.55,266.69,8.92,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:05:200,-69,11.1,0.0,83.35,32.964188,-117.06561,6.6206117,true,3,18,-2.62,266.75,9.07,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:05:409,-69,11.1,0.0,83.32,32.964188,-117.06564,6.600856,true,3,18,-2.12,266.78998,8.85,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:05:741,-68,11.1,0.0,83.33,32.964188,-117.06565,6.645668,true,3,18,-1.99,266.93,9.55,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:06:686,-62,11.1,0.0,83.25,32.96418,-117.06572,6.680898,true,3,18,-2.79,243.37,7.99,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:06:888,-63,11.1,0.0,83.35,32.964176,-117.06573,6.6837263,true,3,18,-2.77,233.7,9.25,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:07:077,-66,11.1,0.0,83.4,32.964176,-117.06574,6.6369042,true,3,18,-1.68,224.27,10.69,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:07:185,-74,11.0,0.0,83.41,32.964172,-117.06576,6.592549,true,3,18,-1.31,219.62,11.84,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:07:565,-64,11.0,0.0,83.61,32.96417,-117.065796,6.43541,true,3,18,0.24,200.89,12.67,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:07:761,-63,11.0,0.0,83.78,32.96416,-117.0658,6.353967,true,3,18,0.27,190.06,12.63,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:08:368,-66,11.0,0.0,84.42,32.96415,-117.06582,6.104203,true,3,18,0.16,160.88,12.58,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:08:598,-67,11.0,0.0,84.69,32.964138,-117.06584,5.374086,true,3,18,1.65,152.76999,12.06,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:08:769,-67,11.0,0.0,84.93,32.964127,-117.06584,5.1386867,true,3,18,2.01,145.37,11.01,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:08:843,-67,11.0,0.0,84.97,32.964127,-117.06584,5.1386867,true,3,18,1.86,142.47,10.37,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:048,-67,11.0,0.0,85.08,32.964123,-117.06586,4.9409413,true,3,18,0.38,135.45001,8.71,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:243,-68,11.0,0.0,85.09,32.964115,-117.06586,4.740654,true,3,18,-2.25,128.76999,7.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:356,-68,11.0,0.0,85.12,32.964115,-117.06586,4.7497897,true,3,18,-3.11,125.54999,7.11,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:512,-68,11.0,0.0,85.15,32.964108,-117.06586,4.52766,true,3,18,-3.49,122.42999,7.19,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:594,-66,11.0,0.0,85.17,32.964108,-117.06586,4.451034,true,3,18,-3.31,120.07001,7.16,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:648,-66,11.0,0.0,85.11,32.9641,-117.06586,4.3034525,true,3,18,-2.7,117.48999,7.26,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:740,-72,11.0,0.0,85.14,32.96409,-117.06586,4.04,true,3,18,-1.97,116.44,6.87,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:843,-69,11.0,0.0,85.2,32.96409,-117.06586,4.04,true,3,18,-0.58,116.17001,6.71,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:09:942,-68,11.0,0.0,85.22,32.96409,-117.06586,3.85,true,3,18,0.84,116.390015,6.27,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:10:044,-68,11.0,0.0,85.33,32.964085,-117.06586,3.9061618,true,3,18,3.06,117.01001,6.09,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:10:221,-76,11.0,0.0,85.38,32.964077,-117.06586,3.8907583,true,3,18,4.92,117.95001,5.47,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:10:324,-69,11.0,0.0,85.41,32.964077,-117.06586,3.8907583,true,3,18,4.77,118.23999,5.19,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:10:541,-69,11.0,0.0,85.37,32.96407,-117.06586,3.9707935,true,3,18,3.55,118.91,5.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:10:817,-67,11.0,0.0,85.4,32.964058,-117.06584,4.265501,true,3,18,1.63,119.34,6.56,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:11:545,-67,11.0,0.0,85.57,32.96404,-117.06582,4.809345,true,3,18,3.86,121.899994,3.58,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:11:745,-66,11.0,0.0,85.57,32.96403,-117.06582,5.0023694,true,3,18,4.43,122.54999,3.31,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:11:812,-68,11.0,0.0,85.59,32.964027,-117.0658,5.130692,true,3,18,4.77,122.83002,3.17,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:12:104,-66,11.0,0.0,85.66,32.96402,-117.065796,5.3263493,true,3,18,4.99,123.45999,3.1,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:12:325,-64,11.0,0.0,85.74,32.964012,-117.065796,5.389666,true,3,18,5.4,123.76999,2.97,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:12:536,-61,11.0,0.0,85.79,32.96401,-117.06578,5.558174,true,3,18,5.65,123.859985,3.08,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:12:789,-60,11.0,0.0,85.86,32.963997,-117.06576,5.7883763,true,3,18,5.48,123.869995,2.19,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:12:991,-60,11.0,0.0,85.85,32.96399,-117.06576,5.889143,true,3,18,5.26,123.91998,1.79,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:13:291,-59,11.0,0.0,85.81,32.963985,-117.06574,5.973985,true,3,18,5.49,124.140015,1.7,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:13:510,-65,11.0,0.0,85.83,32.963978,-117.06573,6.0311856,true,3,18,5.31,124.17999,2.07,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:13:693,-63,11.0,0.0,85.88,32.96397,-117.06572,6.104203,true,3,18,5.28,124.20999,2.13,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:13:886,-63,11.0,0.0,85.91,32.963966,-117.065704,6.108257,true,3,18,5.08,124.04999,1.87,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:13:961,-61,11.0,0.0,85.9,32.963966,-117.065704,8.374366,true,3,18,5.19,124.07001,1.98,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:14:162,-64,11.0,0.0,85.92,32.96395,-117.06569,6.2410893,true,3,18,5.52,124.0,1.56,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:14:366,-64,11.0,0.0,85.92,32.963947,-117.06568,6.2797213,true,3,18,5.42,124.100006,1.38,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:14:576,-60,11.0,0.0,85.92,32.96394,-117.06567,6.3131924,true,3,18,5.27,124.19,1.93,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:14:858,-58,11.0,0.0,85.93,32.963932,-117.06565,6.335337,true,3,18,5.24,124.16,2.47,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:15:141,-58,11.0,0.0,85.93,32.96393,-117.06564,6.371389,true,3,18,5.31,124.16998,2.05,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:15:341,-57,11.0,0.0,85.91,32.963913,-117.06561,6.440932,true,3,18,5.25,124.20001,1.51,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:15:639,-62,11.1,0.0,85.96,32.96391,-117.065605,6.421978,true,3,18,5.18,124.25,1.29,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:15:752,-60,11.0,0.0,85.97,32.963898,-117.065605,6.4080577,true,3,18,4.92,124.23999,1.78,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:15:940,-63,11.0,0.0,85.99,32.96389,-117.06559,6.428577,true,3,18,5.11,124.369995,2.09,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:16:142,-63,11.0,0.0,85.94,32.963886,-117.065575,6.4238462,true,3,18,4.56,124.51999,2.22,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:16:347,-61,11.0,0.0,85.92,32.96388,-117.06556,6.4238462,true,3,18,4.01,124.54001,2.51,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:16:625,-59,11.0,0.0,85.96,32.96387,-117.06555,6.4669695,true,3,18,3.76,124.54999,3.0,15,225,1,3,21,3,false,2,0,0.4
20150713 14:10:16:821,-55,11.0,0.0,85.95,32.963867,-117.06554,6.4575615,true,3,18,3.4,124.59,2.46,15,225,1,3,21,3,false,2,0,0.4
